order_id,customer_id,order_date,product_id,product_category,quantity,unit_price,discount,tax,shipping_cost,order_amount,payment_method,order_status,sales_region
285,57,2026-03-09,240,Electronics,5,68.23,18.57,17.6,8.84,625.11,Cash,Pending,West
286,839,2026-01-06,129,Home,5,174.2,31.41,14.09,4.46,414.96,Cash,Pending,South
287,397,2025-05-07,270,Home,3,253.98,6.38,5.49,11.4,967.14,UPI,Returned,South
288,752,2025-04-14,144,Electronics,2,122.14,7.92,21.81,5.59,215.43,Cash,Pending,North
289,369,2025-11-18,233,Books,5,220.39,43.55,14.09,6.54,691.07,Cash,Pending,East
290,704,2026-03-20,204,Electronics,5,246.07,19.26,23.99,1.75,701.91,Card,Pending,West
291,17,2025-10-31,294,Books,1,11.76,13.9,6.34,16.52,448.45,Card,Cancelled,North
292,587,2026-01-30,216,Electronics,1,58.38,29.87,1.34,10.97,654.8,Cash,Completed,North
293,800,2025-02-13,195,Home,3,249.48,22.99,10.58,3.32,-37.05,UPI,Pending,South
294,539,2025-11-15,267,Electronics,2,61.36,31.86,20.11,19.09,355.02,Card,Cancelled,East
295,58,2025-09-17,131,Electronics,1,293.81,9.9,1.66,4.4,171.57,UPI,Completed,South
296,768,2025-02-14,124,Electronics,4,239.77,25.79,25.86,4.7,223.74,UPI,Completed,West
297,879,2026-02-18,263,Home,1,20.76,21.69,11.05,2.28,383.9,Cash,Completed,North
298,231,2025-06-08,270,Electronics,4,128.55,37.31,11.39,10.45,125.71,Cash,Cancelled,West
299,331,2025-02-03,128,Books,3,147.55,42.83,12.62,19.73,258.03,Card,Completed,East
300,319,2026-04-15,213,Electronics,1,159.15,4.99,23.99,5.33,119.79,Cash,Returned,East
301,263,2026-02-03,139,Books,4,170.67,2.54,17.4,8.8,648.67,UPI,Pending,West
302,556,2026-02-17,274,Electronics,2,200.53,12.91,24.37,16.76,802.98,Cash,Completed,East
303,590,2026-01-03,129,Electronics,4,175.43,19.03,17.54,12.74,805.4,Card,Cancelled,West
304,193,2025-10-20,237,Home,3,50.65,4.86,20.78,7.72,278.01,UPI,Cancelled,West
305,205,2025-04-30,153,Books,3,254.47,38.51,2.32,6.3,762.56,Card,Returned,North
306,284,2025-11-27,284,Home,5,221.3,16.19,4.7,16.62,,UPI,Returned,East
307,702,2025-03-01,219,Home,1,136.89,36.67,21.78,16.53,,Card,Pending,North
308,858,2025-03-30,122,Books,2,43.71,31.96,8.25,10.62,680.33,Cash,Pending,South
309,745,2025-07-12,172,Electronics,5,198.94,45.58,6.5,0.87,31.25,Cash,Completed,West
310,7,2026-03-06,233,Home,5,10.74,29.35,16.75,16.1,850.43,Card,Cancelled,South
311,700,2025-01-04,121,Electronics,2,8.71,41.0,15.2,13.9,68.08,UPI,Cancelled,South
312,590,2025-02-16,196,Electronics,1,31.3,45.28,13.41,9.63,303.85,Cash,Cancelled,East
313,655,2025-08-03,210,Home,5,130.22,23.18,10.89,14.13,,Card,Pending,South
314,752,2025-12-28,285,Electronics,3,165.29,35.6,9.28,7.97,261.17,Cash,Cancelled,East
315,34,2025-09-23,294,Home,5,264.17,23.0,8.85,15.35,701.31,UPI,Cancelled,South
316,348,2025-04-09,225,Books,2,164.29,47.98,27.18,13.11,240.68,Card,Cancelled,South
317,179,2025-01-15,195,Electronics,3,38.27,48.96,21.85,8.63,805.36,UPI,Cancelled,East
318,168,2025-03-27,178,Home,5,172.29,21.03,22.53,16.81,84.87,UPI,Returned,South
319,104,2025-04-28,263,Home,5,127.53,5.02,26.51,7.31,791.65,UPI,Cancelled,East
320,760,2025-04-03,253,Books,3,70.64,18.78,5.63,10.87,915.91,Cash,Returned,East
321,674,2025-03-11,134,Electronics,3,214.46,7.08,6.7,10.99,872.88,Cash,Returned,East
322,378,2025-04-21,204,Books,4,87.14,12.7,19.01,17.11,842.77,Card,Completed,South
323,8,2025-12-26,250,Home,2,7.57,23.89,21.3,9.87,255.01,UPI,Completed,South
324,354,2025-12-17,161,Books,1,290.93,33.44,1.32,9.46,935.71,Cash,Returned,South
325,1008,2025-05-02,205,Books,3,241.57,25.73,3.08,2.08,765.47,UPI,Returned,North
326,333,2025-10-20,149,Books,2,165.5,34.08,6.97,2.53,688.52,Cash,Completed,North
327,285,2026-04-30,208,Home,5,258.32,4.22,20.73,18.83,410.09,Cash,Completed,East
328,245,2026-02-02,102,Home,1,183.6,46.3,21.15,11.53,903.59,Card,Pending,North
329,559,2026-03-22,290,Books,5,62.4,4.89,23.02,5.44,350.07,Card,Returned,West
330,801,2026-05-08,266,Home,1,288.57,6.0,1.44,12.2,-43.17,Cash,Completed,East
331,532,2025-03-21,241,Home,2,280.66,29.03,14.62,3.87,355.97,Card,Returned,West
332,198,2025-10-22,275,Books,4,100.23,40.99,18.89,17.74,570.78,Card,Completed,North
333,86,2025-11-21,183,Books,5,146.57,16.3,17.45,19.02,802.72,Cash,Cancelled,West
334,797,2025-11-13,102,Home,3,270.02,4.17,21.79,5.38,611.59,UPI,Returned,East
335,455,2026-05-11,226,Electronics,1,56.05,28.39,25.93,11.84,773.98,Cash,Pending,West
336,7,2025-02-04,208,Home,5,22.14,41.01,6.53,17.32,22.45,Cash,Pending,West
337,765,2026-03-12,273,Home,5,17.77,4.01,17.52,2.77,100.79,Card,Returned,North
338,252,2026-03-29,182,Home,3,245.91,6.71,13.52,9.93,627.69,UPI,Cancelled,West
339,752,2026-03-06,280,Books,5,203.36,32.86,6.38,5.0,783.0,Cash,Completed,South
340,925,2026-01-30,258,Home,5,273.66,19.13,5.37,19.78,770.64,Cash,Returned,North
341,210,2025-10-05,296,Books,2,237.11,46.63,12.22,15.65,186.24,UPI,Returned,South
342,568,2025-09-17,241,Home,1,49.53,39.32,6.12,3.15,440.7,Cash,Completed,East
343,198,2025-12-10,300,Home,2,227.9,29.91,12.46,4.84,417.32,UPI,Pending,North
344,144,2025-12-31,165,Home,3,254.68,49.72,22.13,12.6,657.64,UPI,Completed,East
345,517,2025-10-29,265,Home,3,30.61,9.45,24.77,2.8,528.61,UPI,Returned,West
346,566,2025-05-15,261,Home,2,148.72,18.03,16.44,9.09,188.55,Card,Returned,South
347,38,2026-03-17,226,Books,3,184.31,23.55,26.65,15.08,637.38,Card,Pending,South
348,293,2025-09-08,206,Books,1,24.33,37.97,22.04,19.58,784.69,Card,Completed,North
349,635,2025-03-29,215,Home,4,103.53,46.05,5.62,6.14,565.55,UPI,Cancelled,South
350,444,2025-07-01,176,Books,2,268.17,15.65,22.25,16.69,371.46,UPI,Pending,East
351,380,2025-05-21,212,Electronics,4,5.97,42.07,9.75,3.06,-42.18,Cash,Completed,South
352,521,2025-05-16,278,Books,1,200.68,2.12,3.59,14.93,772.09,Cash,Returned,South
353,647,2025-01-23,181,Books,2,40.14,29.97,1.44,0.21,269.37,UPI,Returned,West
353,647,2025-01-23,181,Books,2,40.14,29.97,1.44,0.21,269.37,UPI,Returned,West
355,140,2025-07-23,243,Books,1,10.6,1.75,12.23,16.42,910.54,Cash,Cancelled,North
356,292,2025-03-22,254,Books,4,263.54,8.8,12.87,5.3,883.21,Cash,Cancelled,South
357,721,2025-11-20,226,Books,3,13.68,34.83,26.96,1.43,527.06,Cash,Pending,North
358,559,2025-01-26,297,Home,1,259.19,10.44,24.18,0.87,-22.8,UPI,Completed,East
359,56,2026-05-13,280,Books,4,50.84,10.7,15.82,5.33,15.16,Card,Pending,South
360,387,2026-02-11,197,Home,3,55.74,29.56,13.93,9.16,713.8,Card,Cancelled,North
361,270,2025-10-27,123,Books,1,10.17,16.0,11.88,11.84,930.57,Card,Cancelled,South
362,199,2025-10-17,180,Home,5,278.36,16.15,23.2,18.78,528.9,Cash,Returned,North
363,427,2026-03-06,221,Home,5,162.8,33.15,15.41,4.59,250.41,Card,Returned,East
364,226,2025-08-16,238,Electronics,4,176.67,25.67,26.98,18.56,697.05,Card,Cancelled,South
365,41,2025-06-16,123,Home,1,11.09,31.69,22.79,18.07,76.87,Card,Pending,North
366,203,2025-02-23,206,Electronics,2,76.05,17.43,8.55,2.81,22.51,UPI,Pending,East
367,990,2025-07-03,155,Books,3,202.19,35.68,18.22,18.09,952.43,Card,Returned,South
368,904,2025-01-23,224,Home,3,72.64,26.83,10.99,8.78,24.19,Cash,Cancelled,West
369,549,2025-04-21,183,Books,4,27.13,25.34,8.73,12.71,299.38,Card,Returned,South
370,1016,2025-05-23,204,Books,3,198.89,14.59,1.87,17.21,445.87,Cash,Pending,South
371,696,2026-04-28,115,Home,1,240.03,32.14,21.21,11.79,699.62,Cash,Pending,South
371,696,2026-04-28,115,Home,1,240.03,32.14,21.21,11.79,699.62,Cash,Pending,South
373,23,2025-11-01,104,Books,2,52.87,5.39,15.96,14.43,695.97,Card,Returned,East
374,396,2025-10-02,178,Home,5,66.19,18.8,13.87,12.81,169.63,UPI,Returned,West
375,539,2025-06-16,186,Electronics,1,46.51,33.01,9.61,0.15,971.48,UPI,Cancelled,North
376,503,2026-04-19,121,Home,3,124.49,40.04,26.17,11.36,912.77,UPI,Cancelled,North
377,824,2026-01-05,286,Electronics,4,82.86,15.12,22.2,17.63,-24.16,UPI,Completed,South
378,43,2025-06-23,259,Home,1,145.94,29.65,10.2,1.4,889.82,Card,Completed,South
379,758,2025-12-12,278,Books,4,207.1,46.73,12.2,2.7,697.15,Card,Returned,East
380,56,2025-01-10,141,Home,3,139.86,46.09,18.97,5.46,108.75,Card,Returned,North
381,725,2026-04-20,139,Books,5,126.87,5.29,27.47,19.61,635.17,Card,Cancelled,North
382,113,2025-10-02,252,Electronics,4,150.63,36.11,8.06,19.9,-0.17,Cash,Returned,East
383,250,2025-09-20,272,Books,2,183.79,23.66,8.52,3.2,510.3,UPI,Cancelled,South
384,650,2026-05-12,241,Home,1,136.67,49.34,11.22,18.3,364.99,Card,Completed,North
385,935,2025-03-14,127,Electronics,4,167.59,23.48,7.56,10.31,836.21,Card,Completed,South
386,925,2025-11-19,285,Books,3,293.56,22.11,1.69,14.85,6.58,UPI,Pending,West
387,812,2026-05-01,241,Home,1,214.78,7.65,23.68,11.1,324.23,Cash,Completed,South
388,688,2026-02-23,288,Electronics,2,83.3,47.24,6.25,15.9,959.83,UPI,Returned,East
389,12,2026-02-17,188,Home,3,107.58,24.85,11.27,4.34,566.0,Cash,Pending,East
390,641,2025-06-30,188,Home,1,41.51,23.27,6.57,17.97,93.03,Cash,Pending,East
391,987,2025-09-05,131,Home,2,138.7,38.96,23.03,17.75,492.81,Card,Pending,West
392,524,2025-07-02,193,Books,5,167.21,14.27,1.43,15.66,90.28,Cash,Completed,North
393,764,2026-03-14,124,Books,3,49.52,9.61,19.17,15.11,448.34,Cash,Returned,East
394,113,2026-02-17,164,Books,2,120.45,26.14,22.46,15.7,481.24,UPI,Cancelled,West
395,378,2025-10-10,139,Books,1,139.01,41.18,22.1,13.58,830.34,Card,Pending,West
396,122,2025-05-01,289,Home,1,238.69,24.05,17.07,11.03,282.88,Card,Returned,North
397,108,2026-01-07,274,Home,3,66.56,48.9,18.77,2.96,143.01,UPI,Cancelled,West
397,108,2026-01-07,274,Home,3,66.56,48.9,18.77,2.96,143.01,UPI,Cancelled,West
399,448,2025-08-29,257,Books,4,287.68,40.5,2.82,10.97,793.0,UPI,Completed,West
400,317,2025-09-29,184,Electronics,1,262.91,45.61,7.55,1.08,772.23,Card,Pending,North
401,274,2025-11-29,283,Books,2,225.07,25.56,3.93,16.0,401.9,Card,Pending,East
402,265,2026-05-05,291,Electronics,3,214.87,5.41,20.59,19.67,841.25,UPI,Pending,East
403,988,2025-06-06,263,Books,4,280.05,3.74,5.91,11.68,176.45,Card,Completed,East
404,478,2025-05-14,141,Home,1,223.86,38.53,15.0,19.35,746.55,Card,Cancelled,South
405,772,2026-03-11,251,Home,4,219.32,48.15,21.07,8.89,562.56,UPI,Pending,North
406,958,2025-12-28,102,Home,3,173.06,8.67,24.13,0.79,437.6,Cash,Cancelled,West
407,82,2026-04-19,124,Electronics,2,42.52,34.4,11.42,19.32,-0.02,UPI,Pending,East
408,904,2026-03-07,186,Electronics,5,76.45,32.98,7.52,2.94,106.42,Card,Completed,North
409,675,2025-03-16,124,Books,3,240.72,48.81,23.32,3.66,371.03,UPI,Returned,East
410,167,2025-03-02,196,Books,5,212.11,8.77,2.78,4.32,27.21,Card,Completed,West
411,831,2025-06-08,300,Electronics,5,105.46,37.87,28.19,0.65,770.79,Cash,Cancelled,South
412,127,2025-04-11,157,Electronics,1,224.21,26.09,29.26,12.88,530.81,Card,Pending,West
413,398,2025-10-21,194,Home,2,131.99,16.86,1.8,16.62,74.74,UPI,Completed,East
414,184,2025-09-17,128,Home,1,56.01,24.38,20.51,17.78,555.22,UPI,Pending,North
415,214,2026-03-20,274,Books,3,152.83,41.36,1.19,0.41,2.07,Cash,Pending,West
416,652,2025-09-13,228,Electronics,1,90.24,47.66,1.26,10.43,239.22,Cash,Completed,East
417,678,2025-02-15,170,Books,5,178.09,10.93,19.2,9.53,333.61,Cash,Cancelled,West
418,834,2025-03-04,269,Books,2,151.79,0.34,9.7,11.35,890.29,Cash,Cancelled,South
419,508,2025-04-11,168,Books,3,107.99,19.02,8.94,13.52,389.45,Cash,Cancelled,West
420,644,2025-03-03,294,Electronics,1,143.32,48.65,17.38,16.51,202.39,Card,Completed,West
421,375,2025-05-27,248,Electronics,3,162.99,35.92,19.58,5.83,547.79,Card,Returned,South
422,520,2025-07-31,127,Home,5,133.79,3.52,17.42,5.31,286.94,UPI,Completed,North
423,738,2026-03-09,238,Home,2,239.44,33.35,25.14,1.24,412.61,Card,Cancelled,North
424,586,2025-10-20,130,Books,1,293.77,1.61,17.75,4.13,868.08,UPI,Cancelled,South
425,640,2025-12-31,282,Electronics,2,59.0,11.58,19.37,1.81,909.25,UPI,Pending,West
426,146,2025-07-24,203,Electronics,2,181.01,26.65,9.64,2.18,435.6,UPI,Cancelled,South
427,157,2025-01-13,120,Home,3,169.42,38.58,27.38,11.39,,Cash,Cancelled,South
428,380,2026-03-24,123,Home,5,99.21,43.02,1.65,13.38,890.02,Card,Completed,South
429,527,2025-10-07,157,Books,4,56.3,47.42,22.96,3.94,185.9,Card,Pending,South
430,456,2026-04-24,188,Home,5,135.42,35.26,24.05,19.31,588.93,Cash,Completed,West
431,726,2025-11-19,138,Books,2,5.14,22.76,6.41,19.54,224.18,Card,Returned,North
432,878,2026-05-13,167,Electronics,2,195.46,39.94,1.08,9.18,816.57,UPI,Pending,East
433,827,2025-03-28,254,Books,3,83.28,32.54,27.72,16.98,660.27,Cash,Completed,East
434,647,2026-01-30,177,Electronics,2,257.15,49.34,23.23,17.57,787.55,UPI,Cancelled,North
435,359,2025-07-27,195,Home,1,21.73,23.51,6.0,11.55,702.8,Card,Pending,East
436,417,2026-02-19,215,Electronics,3,53.42,17.62,18.8,0.29,97.34,Card,Completed,South
437,315,2025-04-24,218,Home,2,97.32,9.08,3.38,6.13,878.35,Card,Returned,North
438,201,2026-04-30,280,Home,4,53.83,13.04,18.99,15.57,334.06,UPI,Returned,North
439,674,2026-01-05,161,Home,3,179.28,13.27,20.07,1.92,216.01,Card,Cancelled,North
440,769,2025-06-08,152,Electronics,1,175.99,48.29,16.75,16.01,908.99,UPI,Pending,East
440,769,2025-06-08,152,Electronics,1,175.99,48.29,16.75,16.01,908.99,UPI,Pending,East
442,634,2025-09-10,212,Books,3,60.53,43.79,15.28,12.21,454.22,Card,Returned,North
443,281,2026-01-26,284,Books,2,165.15,7.89,18.86,3.93,819.16,Cash,Pending,South
444,293,2026-02-07,202,Electronics,2,287.54,0.7,16.0,14.54,197.59,Cash,Pending,North
445,983,2025-09-16,116,Electronics,1,180.6,37.99,13.04,18.49,33.29,Cash,Completed,West
446,21,2026-05-01,274,Electronics,3,200.85,24.78,10.21,3.91,764.33,Card,Pending,West
447,359,2025-01-08,145,Home,2,229.81,0.51,18.58,7.21,358.82,Card,Completed,North
448,762,2025-01-15,129,Home,3,194.53,15.63,6.23,14.32,-30.72,Cash,Completed,South
449,149,2025-09-10,271,Electronics,2,219.19,33.97,14.67,5.43,750.58,Card,Returned,North
450,556,2025-12-24,180,Electronics,4,96.99,37.17,21.03,0.23,309.71,Cash,Pending,East
451,194,2025-04-14,250,Electronics,1,28.65,42.43,10.26,18.12,210.95,Card,Completed,West
452,297,2025-07-04,171,Electronics,2,232.61,18.38,22.07,12.43,761.1,Cash,Cancelled,South
453,475,2026-02-18,228,Home,4,116.88,30.91,23.84,15.33,902.81,Cash,Cancelled,North
454,989,2025-02-20,240,Electronics,4,164.13,25.49,27.03,17.09,638.82,Card,Returned,West
455,371,2025-11-24,298,Home,5,151.81,49.6,7.14,13.43,370.58,Cash,Cancelled,East
456,945,2025-06-27,117,Books,2,209.25,29.51,4.19,10.27,245.29,UPI,Pending,South
457,923,2025-04-27,237,Electronics,2,165.85,16.66,17.27,6.47,268.85,Cash,Completed,South
458,593,2025-11-30,268,Books,2,231.44,40.93,15.13,0.91,799.08,UPI,Pending,South
459,929,2026-04-11,108,Books,2,269.64,5.64,13.1,10.81,465.0,Card,Completed,North
460,207,2026-02-06,109,Electronics,4,244.2,9.83,3.36,13.06,900.16,Cash,Completed,West
461,47,2026-02-10,205,Electronics,5,165.97,35.17,23.82,5.32,387.36,UPI,Returned,North
462,898,2025-01-01,158,Books,4,234.45,18.08,12.99,1.22,479.05,Card,Returned,East
463,483,2025-01-16,128,Electronics,5,293.18,6.77,20.06,0.65,,Cash,Cancelled,North
464,517,2025-06-28,287,Books,3,96.82,27.77,23.22,16.73,258.3,UPI,Pending,West
465,606,2025-05-06,177,Books,1,132.35,12.35,3.35,13.92,996.55,UPI,Cancelled,West
466,453,2025-08-26,262,Books,2,122.37,35.36,6.9,2.28,581.44,Cash,Completed,North
467,292,2025-03-04,188,Home,4,279.74,8.63,3.72,3.39,120.51,UPI,Pending,West
468,70,2025-05-01,123,Electronics,3,297.1,28.18,29.97,6.34,41.04,Cash,Cancelled,North
469,731,2025-12-20,170,Books,1,138.29,41.27,2.45,3.74,168.61,UPI,Returned,North
470,843,2025-01-03,208,Home,3,141.47,28.06,22.26,5.09,830.47,UPI,Cancelled,North
471,41,2025-11-11,268,Electronics,1,44.22,37.74,7.92,14.74,456.11,Cash,Cancelled,West
472,891,2026-01-13,285,Home,1,151.16,27.48,29.05,9.36,10.7,Card,Returned,South
473,431,2025-01-02,109,Books,4,267.83,15.0,6.74,16.88,359.5,Card,Pending,East
474,1018,2026-04-18,256,Electronics,2,68.62,45.36,15.94,8.36,295.98,UPI,Completed,East
475,361,2026-03-19,288,Electronics,2,258.68,14.27,16.01,9.91,685.71,UPI,Cancelled,West
476,876,2026-03-26,298,Electronics,4,184.54,2.16,15.25,1.32,,UPI,Pending,East
477,526,2026-01-03,116,Books,3,157.06,8.88,22.0,0.32,304.3,Cash,Completed,East
478,682,2025-12-01,163,Home,1,206.92,22.59,8.82,1.19,963.04,Card,Returned,West
479,52,2025-06-01,276,Books,5,148.3,41.1,2.39,0.49,167.18,Card,Returned,East
480,914,2025-12-29,182,Electronics,3,238.32,18.02,8.86,18.99,250.59,Card,Cancelled,South
481,609,2025-09-22,127,Home,2,289.14,46.36,7.34,3.28,478.38,UPI,Cancelled,East
482,244,2025-08-12,122,Home,1,92.13,7.9,28.86,14.51,346.17,Card,Completed,North
483,117,2025-11-06,187,Home,3,174.96,35.14,4.44,1.49,836.06,UPI,Returned,South
484,874,2025-11-17,279,Home,3,203.69,5.64,24.14,4.37,390.01,Cash,Cancelled,North
485,713,2026-01-24,218,Electronics,4,200.46,39.83,28.86,0.52,665.21,Card,Completed,East
486,438,2025-10-24,163,Home,3,59.2,44.09,20.77,17.46,757.5,Card,Completed,South
487,989,2025-04-15,178,Books,4,194.59,43.16,17.66,2.81,487.06,Cash,Cancelled,North
488,816,2025-12-02,209,Books,5,238.92,1.29,20.37,12.97,232.9,Card,Cancelled,East
489,266,2026-05-08,105,Books,1,131.75,40.3,23.72,14.27,942.32,Cash,Cancelled,South
490,483,2025-02-23,172,Books,2,8.92,23.16,11.07,12.77,790.83,Card,Completed,North
491,964,2025-12-31,190,Home,4,139.56,20.27,4.14,16.1,479.1,Cash,Cancelled,East
492,343,2025-03-25,273,Electronics,5,56.17,28.08,3.85,9.21,566.44,Cash,Completed,East
493,771,2025-02-21,158,Home,3,115.62,42.5,25.74,4.16,64.33,Cash,Completed,South
493,771,2025-02-21,158,Home,3,115.62,42.5,25.74,4.16,64.33,Cash,Completed,South
495,431,2026-03-19,181,Electronics,1,271.82,7.07,24.57,0.27,748.5,UPI,Returned,South
496,462,2025-05-09,232,Books,1,147.86,9.99,17.66,6.82,982.91,Cash,Completed,North
497,904,2025-01-25,297,Home,3,52.26,9.14,25.67,6.32,751.24,UPI,Completed,South
498,273,2025-04-29,198,Books,4,216.21,3.05,16.65,0.73,838.43,UPI,Completed,East
499,794,2026-03-15,152,Books,3,165.21,24.53,29.92,5.88,68.04,UPI,Cancelled,East
500,500,2026-03-08,172,Electronics,5,144.87,30.94,6.92,0.48,299.59,Card,Returned,South
501,232,2025-11-15,134,Home,3,122.03,31.48,1.03,9.57,36.64,UPI,Returned,North
502,476,2025-05-02,281,Books,3,54.72,46.04,22.62,13.04,662.41,Card,Returned,South
503,956,2025-03-17,220,Home,4,146.19,8.22,23.64,13.8,549.61,Card,Returned,South
504,42,2025-10-31,258,Electronics,2,47.86,47.51,17.4,14.37,279.83,Cash,Pending,South
505,223,2025-05-19,118,Books,4,86.55,35.03,13.99,5.17,529.6,Cash,Cancelled,South
506,618,2025-05-13,218,Home,5,234.74,31.54,17.61,2.21,989.14,Cash,Completed,North
507,95,2025-07-30,123,Books,2,84.26,5.79,25.42,18.12,,UPI,Cancelled,East
508,719,2025-05-11,238,Home,1,105.04,7.27,28.2,10.8,365.27,Card,Pending,South
509,475,2025-12-24,208,Books,4,67.07,33.97,27.77,2.95,502.12,Card,Completed,South
510,413,2025-03-21,158,Books,3,42.3,40.35,10.83,8.75,575.14,UPI,Returned,South
511,763,2026-01-29,159,Home,1,37.52,42.51,14.62,7.09,739.67,Cash,Pending,West
512,890,2025-05-12,153,Home,1,234.77,6.13,7.32,1.45,814.25,Cash,Pending,North
513,837,2025-02-01,222,Books,4,177.71,17.02,15.74,19.93,668.3,UPI,Pending,East
514,765,2025-07-26,142,Books,4,152.62,39.9,13.51,1.27,945.59,Cash,Returned,North
515,999,2025-04-29,102,Electronics,1,77.98,32.83,29.51,15.04,797.49,Cash,Completed,East
516,128,2025-04-06,257,Electronics,5,92.45,29.61,8.46,0.89,40.6,Cash,Returned,South
517,11,2025-09-14,164,Electronics,2,209.83,45.91,2.65,16.91,514.09,UPI,Returned,North
518,324,2025-03-30,166,Electronics,1,78.6,10.11,8.31,18.95,918.23,Cash,Cancelled,South
519,117,2025-04-27,214,Electronics,3,154.73,23.66,19.41,10.9,575.59,UPI,Returned,North
520,993,2025-09-04,123,Home,2,152.87,40.69,26.83,16.23,583.8,UPI,Returned,South
521,58,2025-01-16,203,Electronics,5,65.49,31.47,13.35,13.46,288.63,UPI,Returned,South
522,677,2025-03-12,234,Home,4,225.72,8.53,14.72,0.02,959.15,Card,Completed,West
523,722,2025-11-01,105,Home,1,52.68,37.46,1.45,8.74,,UPI,Cancelled,South
524,972,2025-03-14,294,Home,2,160.64,45.19,1.48,2.44,49.12,Card,Returned,West
525,954,2025-03-07,128,Books,1,219.06,7.41,12.64,1.96,607.75,UPI,Pending,East
526,106,2025-01-05,227,Home,5,144.43,46.12,9.57,13.78,281.72,Cash,Returned,East
527,926,2025-07-04,259,Electronics,1,232.27,9.68,18.08,9.93,344.94,Cash,Completed,North
528,625,2026-01-12,106,Home,2,265.93,46.64,18.19,17.86,490.99,Card,Pending,South
529,615,2025-06-16,126,Books,3,86.3,31.26,9.52,12.57,54.59,Card,Cancelled,North
530,78,2025-03-04,209,Home,3,92.6,32.81,17.86,18.32,353.46,UPI,Returned,East
531,301,2026-01-28,147,Books,2,24.52,35.59,7.21,2.69,708.89,Cash,Cancelled,South
532,750,2025-08-28,105,Books,3,175.03,34.87,3.12,14.9,906.06,Card,Returned,East
533,37,2026-04-10,284,Books,1,18.69,23.69,9.0,0.57,405.56,Card,Returned,West
534,312,2025-08-04,235,Home,2,81.25,41.06,4.65,1.92,567.98,UPI,Pending,North
535,203,2025-09-01,116,Electronics,1,68.25,22.35,19.15,5.47,60.48,UPI,Completed,North
536,747,2025-06-20,246,Books,4,227.79,35.76,28.95,5.9,689.77,Cash,Cancelled,East
537,323,2026-03-02,100,Books,1,54.08,44.2,18.46,16.34,510.37,UPI,Cancelled,East
538,429,2025-02-12,262,Home,2,150.85,19.34,19.24,13.68,282.57,Cash,Returned,North
539,908,2025-06-27,195,Books,4,12.26,12.95,9.24,3.69,235.1,UPI,Returned,South
540,261,2025-06-09,152,Books,3,26.0,8.09,14.85,17.48,985.26,Cash,Returned,West
541,227,2025-05-11,147,Electronics,5,255.92,43.78,20.82,8.35,511.43,Cash,Pending,North
542,925,2025-07-28,144,Books,1,221.34,4.85,27.72,6.39,191.78,Cash,Completed,South
543,249,2025-08-11,186,Books,4,106.24,41.57,10.64,11.09,438.73,Cash,Completed,East
544,734,2026-01-02,128,Home,3,168.24,13.06,13.81,4.12,487.62,Card,Pending,South
545,999,2026-03-01,153,Books,3,99.9,45.26,5.31,4.13,179.66,UPI,Pending,North
546,495,2025-08-25,108,Home,3,291.66,21.91,15.42,15.44,207.91,Cash,Returned,South
547,26,2025-08-16,280,Home,4,48.3,23.16,20.29,5.37,170.13,Cash,Returned,East
548,596,2025-12-06,183,Books,1,117.86,28.67,2.98,0.5,574.86,Card,Returned,West
549,686,2025-06-04,273,Electronics,5,217.34,33.38,22.77,3.17,868.09,UPI,Returned,North
549,686,2025-06-04,273,Electronics,5,217.34,33.38,22.77,3.17,868.09,UPI,Returned,North
551,262,2025-01-23,229,Books,1,86.5,41.87,2.25,12.69,687.91,Cash,Cancelled,East
